uniq_id,product_name,description,product_category
b1d61c60791a01827e3251e362c78573,"Digilight 400 inch White, Blue Rice Lights",buy digilight 400 inch white blue rice lights for rs189 online digilight 400 inch white blue rice lights at best prices with free shipping cash on delivery only genuine products 30 day replacement guarantee,Home Decor & Festive Needs
486e98154514ed485f0b2f9bc9f24549,Agrasen International Radha Krishna Statue Showpiece  -  20 cm,buy agrasen international radha krishna statue showpiece 20 cm for rs599 online agrasen international radha krishna statue showpiece 20 cm at best prices with free shipping cash on delivery only genuine products 30 day replacement guarantee,Home Decor & Festive Needs
cf03921bd7eb3afd84c4b12a434d03e5,"Pinc Ginger 90.6 inch Black, White Rice Lights",buy pinc ginger 906 inch black white rice lights for rs3000 online pinc ginger 906 inch black white rice lights at best prices with free shipping cash on delivery only genuine products 30 day replacement guarantee,Home Decor & Festive Needs
a618354ba17cff64826558d81afc77ab,Elfani Brilliance Lip Color 3.5 g,flipkartcom buy elfani brilliance lip color 35 g for rs 180 from flipkartcom lowest prices only genuine products 30 day replacement guarantee free shipping cash on delivery,Beauty and Personal Care
5307e0db12b1018746ac3801d189c379,Home Delight 130 inch Pink Rice Lights,home delight 130 inch pink rice lights pack of 5 price rs 199 these are pink rice light colourful pvc copper wire warmer with traditional glow flametip shape cuts electricity costs up to 80 than ordinary bulbs bulbs which are also virtually unbreakable and very durable these light series can be hanged indoors or outdoor ip44 high energy saving and safety superior material with competitive price promotion for festivals these are pink rice light colourful pvc copper wire warmer with traditional glow flametip shape cuts electricity costs up to 80 than ordinary bulbs bulbs which are also virtually unbreakable and very durable these light series can be hanged indoors or outdoor ip44 high energy saving and safety superior material with competitive price promotion for festivals,Home Decor & Festive Needs
62e36e018c9ee4b282cf674e84054df8,Valtellina Plain Single Top Sheet White,buy valtellina plain single top sheet white at rs 1148 at flipkartcom only genuine products free shipping cash on delivery,Home Furnishing
fb42fce44e11f4dab8de99f8488281f8,Nagar Handloom Floral Double Quilts & Comforters Multicolor,buy nagar handloom floral double quilts comforters multicolor at rs 1350 at flipkartcom only genuine products free shipping cash on delivery,Home Furnishing
3f9c4d0e8c3bca9c870e41f5098f90d6,Valtellina Checkered Double Blanket Brown,buy valtellina checkered double blanket brown at rs 878 at flipkartcom only genuine products free shipping cash on delivery,Home Furnishing
af13232271963742c118a1c58affa259,Adaa Sitting Nandi with Round Base Showpiece  -  4 cm,buy adaa sitting nandi with round base showpiece 4 cm for rs590 online adaa sitting nandi with round base showpiece 4 cm at best prices with free shipping cash on delivery only genuine products 30 day replacement guarantee,Home Decor & Festive Needs
7c333641c63bd7519432ae83744b8db4,Utsav Handicraft UHD004 Showpiece  -  8 cm,utsav handicraft uhd004 showpiece 8 cm silver finish silver price rs 899 utsav handicraft musical ganesha utsav handicraft musical ganesha,Home Decor & Festive Needs
60395c709b4a933319e2713e3ae620d4,Jaipur Textile Hub Floral Double Quilts & Comforters Green,buy jaipur textile hub floral double quilts comforters green at rs 1170 at flipkartcom only genuine products free shipping cash on delivery,Home Furnishing
cf1be83386eb96b2ab9598944ebca6fc,Valtellina Abstract Double Blanket Brown,buy valtellina abstract double blanket brown at rs 799 at flipkartcom only genuine products free shipping cash on delivery,Home Furnishing
037b39bef3db7ccd264c577a0edf0c0a,Gift Studios Buddha Stone Showpiece  -  17.6 cm,buy gift studios buddha stone showpiece 176 cm for rs699 online gift studios buddha stone showpiece 176 cm at best prices with free shipping cash on delivery only genuine products 30 day replacement guarantee,Home Decor & Festive Needs
43da6e88dcb61e027ea9112cfab158ee,Aurraa Printed Single Quilts & Comforters Green,aurraa printed single quilts comforters green micro quilt quilt price rs 1425 spread happiness in your kids bedroom while your kid sleep comfortably in warmth with this cosy quilt high quality polyfill constitutes this quilt covered with premium quality cotton spread happiness in your kids bedroom while your kid sleep comfortably in warmth with this cosy quilt high quality polyfill constitutes this quilt covered with premium quality cotton,Home Furnishing
7b1c5edc85bc7e31edf49ab70034bb3a,Incolor Metalic Lipstick N15 3.8 g,flipkartcom buy incolor metalic lipstick n15 38 g for rs 210 from flipkartcom lowest prices only genuine products 30 day replacement guarantee free shipping cash on delivery,Beauty and Personal Care
6e6694c52c9273cde2163d34d5b44e94,My Party Suppliers 720 inch Multicolor Rice Lights,buy my party suppliers 720 inch multicolor rice lights for rs850 online my party suppliers 720 inch multicolor rice lights at best prices with free shipping cash on delivery only genuine products 30 day replacement guarantee,Home Decor & Festive Needs
09f9f9b420edea2f39c0dc3c24d5be07,GrandShop 444 inch Multicolor Rice Lights,grandshop 444 inch multicolor rice lights pack of 1 price rs 300 the grandshop rice strip lights are made with a fine bendable copper wire in silver that can conform to any shape to add a beautiful decorative accent flexible yet durable the string lights are perfect for positioning lights to any decorative like diwali christmas tree decoration walls during wedding or any anniversary decorate home on occasions like diwali new year etc the 37 ft long wire hosts 55 very small and intensely bright multicolor led bulbs with light changing mode illuminate in every direction give beautiful color the grandshop rice strip lights are made with a fine bendable copper wire in silver that can conform to any shape to add a beautiful decorative accent flexible yet durable the string lights are perfect for positioning lights to any decorative like diwali christmas tree decoration walls during wedding or any anniversary decorate home on occasions like diwali new year etc the 37 ft long wire hosts 55 very small and intensely bright multicolor led bulbs with light changing mode illuminate in every direction give beautiful color,Home Decor & Festive Needs
9e07a3eeee6aa9e656106281cdd30d67,eCraftIndia Lord Ganesha on Elephant Showpiece  -  13.97 cm,buy ecraftindia lord ganesha on elephant showpiece 1397 cm for rs699 online ecraftindia lord ganesha on elephant showpiece 1397 cm at best prices with free shipping cash on delivery only genuine products 30 day replacement guarantee,Home Decor & Festive Needs
b7e42b52534c5e49eb03817d754c2153,Welhouse Geometric Double Blanket Grey,buy welhouse geometric double blanket grey at rs 1049 at flipkartcom only genuine products free shipping cash on delivery,Home Furnishing
9c9385abdb73ec1f1f93acaf81c6e1d7,Digilight 200 inch Blue Rice Lights,digilight 200 inch blue rice lights pack of 2 price rs 129 this diwali adorn your home like never before with these gorgeous lighting solutions from the house of digilight available in a varied array of colours and types to suit your taste these are made from durable pvc material and beautify your abode order these online today and get ready for the compliments to flow in this diwali adorn your home like never before with these gorgeous lighting solutions from the house of digilight available in a varied array of colours and types to suit your taste these are made from durable pvc material and beautify your abode order these online today and get ready for the compliments to flow in,Home Decor & Festive Needs
c12fd368ff03f5224b92771824cafb9c,The Intellect Bazaar Geometric Single Blanket Gold,the intellect bazaar geometric single blanket gold mink blanket 1 blanket price rs 1299 the intellect bazaar presents its all new range of mink blanket that is made from the finest quality of material and in complete observance of the prevalent quality norms of the companythe warmth rendered by these blankets completely satisfy the customer needs the intellect bazaar blankets weigh less and provide warmth in freezing winter seasons these mink blankets have a very long life these blankets are available in 7 colours the intellect bazaar blankets comes in attractive and durable packing which keep these blankets safe when not in use moreover these blankets are excellent for gifts the intellect bazaar presents its all new range of mink blanket that is made from the finest quality of material and in complete observance of the prevalent quality norms of the companythe warmth rendered by these blankets completely satisfy the customer needs the intellect bazaar blankets weigh less and provide warmth in freezing winter seasons these mink blankets have a very long life these blankets are available in 7 colours the intellect bazaar blankets comes in attractive and durable packing which keep these blankets safe when not in use moreover these blankets are excellent for gifts,Home Furnishing
283e2c4d728bdb193834d876ec27e6dd,The Art Box Floral Single Dohar Multicolor,buy the art box floral single dohar multicolor at rs 699 at flipkartcom only genuine products free shipping cash on delivery,Home Furnishing
9cd443dad2c8f354fd01869a57fdc171,"Al Fakher Pegs'N'Pipes Mint, Double Apple Hookah Flavor",buy al fakher pegsnpipes mint double apple hookah flavor for rs297 online al fakher pegsnpipes mint double apple hookah flavor at best prices with free shipping cash on delivery only genuine products 30 day replacement guarantee,Home Decor & Festive Needs
8b7a51c69b47f4714b5f7131077b5d30,Weldecor 1800 inch Red Rice Lights,buy weldecor 1800 inch red rice lights for rs5999 online weldecor 1800 inch red rice lights at best prices with free shipping cash on delivery only genuine products 30 day replacement guarantee,Home Decor & Festive Needs
8026dc3e27e8e318cc7431a723f7ebc1,Unnati Floral Double Blanket Multicolor,buy unnati floral double blanket multicolor at rs 715 at flipkartcom only genuine products free shipping cash on delivery,Home Furnishing
2cc24452688ed35dfbff566e22e53c95,Organistick Silver Label Lipstick 10 g,flipkartcom buy organistick silver label lipstick 10 g for rs 149 from flipkartcom lowest prices only genuine products 30 day replacement guarantee free shipping cash on delivery,Beauty and Personal Care
4946e2411d24801b9e8f7dbe97ab1b93,Eshoppee Shiv face antique color brass idol Showpiece  -  8 cm,buy eshoppee shiv face antique color brass idol showpiece 8 cm for rs999 online eshoppee shiv face antique color brass idol showpiece 8 cm at best prices with free shipping cash on delivery only genuine products 30 day replacement guarantee,Home Decor & Festive Needs
c417f408340252f170f05dadf88160d7,Arabian Nights Soex Cranberry Assorted Hookah Flavor,arabian nights soex cranberry assorted hookah flavor 500 g price rs 800 an excellent cranberry taste that overwhelms sweetness everytime you have it an excellent cranberry taste that overwhelms sweetness everytime you have it,Home Decor & Festive Needs
f41761a931135c6c043c7e04abda41b0,Welhouse Geometric Double Blanket Black,buy welhouse geometric double blanket black at rs 1049 at flipkartcom only genuine products free shipping cash on delivery,Home Furnishing
cd71b07a1d37a5e2cc04240e8498cc76,eCraftIndia Floral Single Quilts & Comforters Multicolor,buy ecraftindia floral single quilts comforters multicolor at rs 1099 at flipkartcom only genuine products free shipping cash on delivery,Home Furnishing
edec3bb5df9c4bc618752e94532bb36e,The Art Treasure Decorative Shankh,buy the art treasure decorative shankh for rs2900 online the art treasure decorative shankh at best prices with free shipping cash on delivery only genuine products 30 day replacement guarantee,Home Decor & Festive Needs
5be86e35f21b1514d0e7742893d6cfba,Unnati Abstract Single Top Sheet Multicolor,unnati abstract single top sheet multicolor price rs 520 unnati mink blanket with multiple colur having polyster thread easy to use easy to wash unnati mink blanket with multiple colur having polyster thread easy to use easy to wash,Home Furnishing
13596c5cc53a74268613e5c0b7d46b60,Craft And Curtain Multicolor 178 cm Table Runner,buy craft and curtain multicolor 178 cm table runner at rs 599 at flipkartcom only genuine products free shipping cash on delivery,Home Furnishing
bba68d75eff1b7b5eef7f6c1c68f2227,The Intellect Bazaar Plain King Blanket Grey,buy the intellect bazaar plain king blanket grey at rs 999 at flipkartcom only genuine products free shipping cash on delivery,Home Furnishing
1738ddb8f47f11ff0cb96fe6cad302c2,"Digilight 400 inch Red, Yellow Rice Lights",buy digilight 400 inch red yellow rice lights for rs189 online digilight 400 inch red yellow rice lights at best prices with free shipping cash on delivery only genuine products 30 day replacement guarantee,Home Decor & Festive Needs
b91b13aceec0a140944a2c8915e45e59,Bhalaria Dessert Fork Stainless Steel Dessert Fork Set,key features of bhalaria dessert fork stainless steel dessert fork set high quality stainless steel durable superior finishbhalaria dessert fork stainless steel dessert fork set pack of 12 price rs 569 these bhalaria dessert forks feature traditional size heads and tines and will be a great addition for entertaining in numbers the working ends are modern functional and comfortable they are made from high quality stainless steel with a high polished finish bhalaria robinson line features a simple and elegant design that will mix well with your existing flatware pieces comes in a set of 12specifications of bhalaria dessert fork stainless steel dessert fork set pack of 12 general brand bhalaria handle material stainless steel model number 246345 disposable no type dessert fork model name dessert fork material stainless steel color silver in the box sales package 12 dessert fork pack of 12 dimensions height 19 cm warranty covered in warranty warranty of the product is limited to manufacturing defects only not covered in warranty warranty does not cover damage caused to the product due to improper use of the product normal wear and tear damages caused to the product by accident lightening ingress of water fire dropping or excessive shock loss of business oppurtunity and any kind of liabilities,Kitchen & Dining
e488005c7fb68747d3458c7d73760bae,Nutcase Multicolor Column Floor Lamp,key features of nutcase multicolor column floor lamp designer lamp bulb included cool quirky design sturdy structurenutcase multicolor column floor lamp 31 cm price rs 1299 nutcase brings you for the first time in india designer floor lamps light up your home or office with this colorful lamp comes in over 100 designs,Home Decor & Festive Needs
2476ae5a5e045876aa08f5919cb3b91b,"M S Rugs Pink, Blue Wool Dhurrie",key features of m s rugs pink blue wool dhurrie pattern geometric shape rectanglespecifications of m s rugs pink blue wool dhurrie 120 cm x 180 cm general brand m s rugs shape rectangle type dhurrie design code ms004pktbl4x6 material wool pattern geometric style code ms004 color pink blue dimensions length 70 inch 180 cm width 47 inch 120 cm in the box number of contents in sales package pack of 1 additional features other features hand wowan fabric care wash narmal,Home Furnishing
f622e6c12de2c6534c94635f671af107,GIMS Brown Viscose Carpet,key features of gims brown viscose carpet soft polyester viscos elegant look and comfort feel suits drawing room bed room living hallgims brown viscose carpet 165 cm x 120 cm price rs 4100 polyester blend carpet is a perfect suit for your home interiors this rectangular carpet is of coffee brown color with dark and light shade in the same color this carpet is best choice for your center table add elegance and beauty with this carpetspecifications of gims brown viscose carpet 165 cm x 120 cm general shape rrectangular brand gims design code 4by6 type carpet material viscose style code brown centre table pattern paisley color brown warranty covered in warranty 10 days replacement dimensions length 47 inch 120 cm width 64 inch 165 cm in the box number of contents in sales package pack of 1,Home Furnishing
9c41f67773da27940d77460715e880be,Cotonex Beige Cotton Kitchen Linen Set,cotonex beige cotton kitchen linen set pack of 2 price rs 299 reviews of cotonex 100 pure cotton glovespecifications of cotonex beige cotton kitchen linen set pack of 2 general brand cotonex design code kls221 material cotton style code 56213kls221 pattern solid design solid design color beige dimensions weight 150 additional features fabric care machine washable do not dry clean do not bleach in the box number of contents in sales package pack of 2 sales package 2 glove,Home Furnishing
cf6a4daf0e795838061b0eb832bbc99d,FURNISHINGLAND Green Silk Carpet,key features of furnishingland green silk carpet pattern floral shape rectangle place of use bedroom living room guest room style persianfurnishingland green silk carpet 60 cm x 180 cm price rs 7399 this green persian silk carpet from furnishingland gives your home an incredible look modern and traditional in style this carpet is feeling soft in touch and made of viscose a must have for your living room or bed roomspecifications of furnishingland green silk carpet 60 cm x 180 cm general shape rectangle brand furnishingland place of use bedroom living room guest room design code flvi51greenc2x6 type carpet material silk style persian style code flvi51greenc2x6 pattern floral color green dimensions length 70 inch 180 cm width 23 inch 60 cm additional features fabric care vaccum clean in the box number of contents in sales package pack of 1,Home Furnishing
8ff973688c976a08fc7242da37101417,FURNISHINGLAND Black Polyester Carpet,key features of furnishingland black polyester carpet pattern geometric shape rectangle place of use bedroom living room guest roomfurnishingland black polyester carpet 90 cm x 150 cm price rs 1325 this black colour geometrical carpet will brighten up the decor of your home made from high quality fabric this carpet will keep your floor beautiful and clean furnishingland brings wide range of home furnishing products curtains blinds and carpets to decorate your home all products appeal excellent design and coloursspecifications of furnishingland black polyester carpet 90 cm x 150 cm general shape rectangle brand furnishingland place of use bedroom living room guest room design code flmh922blackc3x5 type carpet material polyester style code flmh922blackc3x5 pattern geometric color black dimensions length 59 inch 150 cm width 35 inch 90 cm additional features fabric care vaccum clean in the box number of contents in sales package pack of 1,Home Furnishing
bcb51cec3d290e6a661586d0df30e091,loomkart Blue Polyester Runner,specifications of loomkart blue polyester runner 55 cm x 147 cm general brand loomkart shape rectangle type runner design code 001 material polyester pattern abstract style code avirug85001 color blue dimensions length 57 inch 147 cm width 21 inch 55 cm in the box number of contents in sales package pack of 1,Home Furnishing
06b8da0c6a24b91c8020f8b1c78d04c3,FURNISHINGLAND Maroon Silk Carpet,key features of furnishingland maroon silk carpet pattern floral shape rectangle place of use bedroom living room guest room style persianfurnishingland maroon silk carpet 60 cm x 180 cm price rs 7399 an elegantly designed maroon persian silk carpet from furnishingland made using high quality viscose this carpet ensures soft feel and comes with long lasting performance the colour combinations and pattern makes this carpet visually appealing this carpet gives an all new look to your home decorspecifications of furnishingland maroon silk carpet 60 cm x 180 cm general shape rectangle brand furnishingland place of use bedroom living room guest room design code flvi50redc2x6 type carpet material silk style persian style code flvi50redc2x6 pattern floral color maroon dimensions length 70 inch 180 cm width 23 inch 60 cm additional features fabric care vaccum clean in the box number of contents in sales package pack of 1,Home Furnishing
9c8fdf6c9c631d0892e9a6f55a4a2fd2,"NYX Set Of 2 Soft Matte Lip Cream 06,22",nyx set of 2 soft matte lip cream 0622 multi color price rs 1600 nyx brand has been recently bought by loreal paris group and it brings to you nyx best selling product nyx soft matte lip cream straddles the line between lipstick and glosscreamy lustrous formula applies like silk soft matte finish exudes a sensual glowunique innovative texture adds the perfect polish to any lookspecifications of nyx set of 2 soft matte lip cream 0622 multi color general traits organic type natural quantity 16 ml shade multi color ideal for women container type bottle in the box 2 lip cream,Beauty and Personal Care
378d7dbdb97ecc62c9ad52cb6df23a86,Checkered Chef Steel All-Purpose Scissor,checkered chef steel allpurpose scissor red black silver pack of 1 price rs 1921 your search is over you have finally found the only pair of multifunction kitchen scissors you will ever need tackle any kitchen cutting job fresh chicken cooked chicken herbs meat vegetables bones ribs and cardboard razor sharp stainless steel blades enable you to cut virtually anything with ease no more aching fingers soft rubberized handles and quality precision workmanship make cutting a breeze easy to clean and safe too everyone knows that kitchen scissors that dont come apart pose a health risk they just cant be cleaned properly but scissors that come apart too easily are annoying and dangerous checkered chef multifunction kitchen scissors are specially designed to only come apart when opened all the way to 90 degrees wider than the normal cutting range so you can use your scissors and clean them too what about all the special features not just a pair of scissors this is a multifunction kitchen tool use as a bottle opener fish scaler knife or even a screwdriver our super strong magnetic sheath will keep your scissors safe and within reach at all times never lose your scissors again youve never made a salad this easily simply cut the lettuce and vegetables straight into the bowl are these really the best scissors you can buy see the boy on our label thats me the checkered chef i like to cook and i like to wear checks thats why they call me the checkered chef i have tested every sample and prototype that has crossed our kitchen bench i proclaim these scissors quite simply the best order today by clicking the add to cart tab check them out for yourself and tell me what you thinkspecifications of checkered chef steel allpurpose scissor red black silver pack of 1 general brand checkered chef handle material plastic blade material steel model number the original heavy duty multifunction kitchen scissors shears with magnetic holder shade red type allpurpose scissor color red black silver in the box sales package 1 kitchen scissor pack of 1,Kitchen & Dining
d627a270302d23eef773d05ad01fd03c,Mahadev Handicrafts Cotton Cartoon Double Bedsheet,key features of mahadev handicrafts cotton cartoon double bedsheet brand mahadev handicrafts sheet length 250 cm sheet width 230 cmspecifications of mahadev handicrafts cotton cartoon double bedsheet 1 bedsheet 2 pillow cover multicolor general brand mahadev handicrafts machine washable yes type flat material cotton model name cartoon thread count 300 ideal for baby boys baby girls model id mdh10024982 character angry birds color multicolor size double dimensions fitted sheet width na cm fitted sheet depth na cm fitted sheet length na cm flat sheet depth 1 cm in the box number of contents in sales package 1 sales package 1 bedsheet 2 pillow cover additional features beauty bedsheet,Baby Care
634c89325a6c7752985a74a67f985c1f,Sparklings Cotton Checkered Double Bedsheet,key features of sparklings cotton checkered double bedsheet best fit forlarge size double bed65 ft x 6 ft thread count160 tc package content1 double bedsheet with 2 pillow coversparklings cotton checkered double bedsheet double bedsheet with pillow covers multicolor price rs 549 there are days when you dont want to socialise and just curl up on your bed and read or watch your favourite tv show for those days you can jazz up your bedroom dcor by spreading this double bedsheet from sparklings to pep up your mood print that you will love the blend of abstract and floral prints gives this bedsheet an appealing look cotton you wouldnt want to leave your bedroom anymore as the bedsheet and two pillow covers are made of cotton to help you relax your body and mind as soon as you hit the bedspecifications of sparklings cotton checkered double bedsheet double bedsheet with pillow covers multicolor general brand sparklings machine washable yes type flat material cotton model name bdoa510spk ideal for boys girls model id bdoa510spk color multicolor size double fabric care first few wash separately dark colors to be wash separately cold machine wash do not use strong detergent do not bleach do not tumble dry do not iron on prints do not soak for long time dry in shade dimensions flat sheet width 89 inch 228 cm fitted sheet width 0 cm pillow cover width 17 inch 45 cm pillow cover length 27 inch 69 cm weight 450 g fitted sheet depth 0 cm fitted sheet length 0 cm flat sheet depth 3 cm flat sheet length 89 inch 228 cm in the box number of contents in sales package 1 sales package double bedsheet with pillow covers additional features product color may vary due to photogenic effect,Baby Care
b3e5f93856cce162850713bb8edce52a,Swastik Velvet Sofa Cover,swastik velvet sofa cover multicolor pack of 10 price rs 699 swastik traders presant velvet sofa cover product length 27 inchesproduct width 22 inches set of 10specifications of swastik velvet sofa cover multicolor pack of 10 general brand swastik suitable for livingroom model number sf11 shade multicolor type sofa material velvet pattern floral color multicolor dimensions weight 05 kg height 68 cm in the box pack of 10,Home Furnishing
3e2b2a04696f7d83a7835e9894d79df7,Bela Home Cotton Cartoon Single Bedsheet,key features of bela home cotton cartoon single bedsheet made from 100 pure cotton fast colors cotton is always best for your kid skin very durablebela home cotton cartoon single bedsheet 1 single bedsheet 1 pillow cover blue price rs 319 bring home this bed sheet from bela home which is extremely easy to maintain made from pure cotton fabric this set is very comfortable for the skin it is soft and smooth to touch and is easy to maintain beautiful bedsheet collection with pleasing colors soft fabric for a luxurious experience content fabric 100 cotton size 1 bed sheet 230 x 230 cms approx and 2 pillow case 46 x 69 cms approx weight 1100 gms approx features 100 cotton a combination of cotton is ever bought to get a good stuff elegent prints give your room a fresh and an instant glow designer collection wash care wash with normal detergent in waterdo not bleach or use soft detergent dry in shade note image displayed is for reference only actual set contain items as mentioned disclaimer product color may slightly vary due to photographic lighting sources or your monitor settingsspecifications of bela home cotton cartoon single bedsheet 1 single bedsheet 1 pillow cover blue general brand bela home machine washable yes type flat material cotton model name 100 cotton joyful toons single bedsheet thread count 140 ideal for baby boys baby girls model id bdibb06 color blue size single fabric care machine wash do not bleach dimensions flat sheet width 59 inch 150 cm fitted sheet width 150 cm pillow cover width 18 inch 46 cm pillow cover length 27 inch 69 cm fitted sheet depth 1 cm fitted sheet length 230 cm flat sheet depth 1 cm flat sheet length 90 inch 230 cm in the box number of contents in sales package 1 sales package 1 single bedsheet 1 pillow cover,Baby Care
0906fd9cc604fbba05a502e01d763cd9,Sparklings Cotton Geometric Double Bedsheet,key features of sparklings cotton geometric double bedsheet best fit forlarge size double bed65 ft x 6 ft thread count160 tc package content1 double bedsheet with 2 pillow coversparklings cotton geometric double bedsheet double bedsheet with pillow covers multicolor price rs 539 there are days when you dont want to socialise and just curl up on your bed and read or watch your favourite tv show for those days you can jazz up your bedroom dcor by spreading this double bedsheet from sparklings to pep up your mood print that you will love the blend of abstract and floral prints gives this bedsheet an appealing look cotton you wouldnt want to leave your bedroom anymore as the bedsheet and two pillow covers are made of cotton to help you relax your body and mind as soon as you hit the bedspecifications of sparklings cotton geometric double bedsheet double bedsheet with pillow covers multicolor general brand sparklings machine washable yes type flat material cotton model name bdoa507spk ideal for boys girls model id bdoa507spk color multicolor size double fabric care first few wash separately dark colors to be wash separately cold machine wash do not use strong detergent do not bleach do not tumble dry do not iron on prints do not soak for long time dry in shade dimensions flat sheet width 89 inch 228 cm fitted sheet width 0 cm pillow cover width 17 inch 45 cm pillow cover length 27 inch 69 cm weight 450 g fitted sheet depth 0 cm fitted sheet length 0 cm flat sheet depth 3 cm flat sheet length 89 inch 228 cm in the box number of contents in sales package 1 sales package double bedsheet with pillow covers additional features product color may vary due to photogenic effect,Baby Care
729864e0d25e06cbf68561529bcdd4f0,CALCULUS Baby Boy's Printed Casual Beige Shirt,key features of calculus baby boys printed casual beige shirt fit slim suitable for western wear sleeve half sleeve fabric cotton colorbeige patternprinted number of contents in package1calculus baby boys printed casual beige shirt price rs 349 let your junior enjoy comfort and the attention too in this colorful solid casual shirt from calculus made from cotton this lightweight and suitable for casual occasion for care wash in cold water and dont brush the garmentspecifications of calculus baby boys printed casual beige shirt general details pattern printed occasion casual ideal for baby boys shirt details closure button sleeve half sleeve number of contents in sales package pack of 1 brand fit slim fabric cotton pockets with pocket fit slim additional details style code calkids0021 in the box 1 kids shirt fabric care wash with like colours hand wash or machine wash with cold water use mild detergent tumble dry low dry in shade do not bleach iron as per tag,Baby Care
798346b99002495667bb87626d33b99c,ROYLE KATOCH Showpiece  -  24 cm,key features of royle katoch showpiece 24 cm 2 integrated bird are seat at branch made of 300 beads at workstation it leads to a successful professional life and financial wealth will eventually follow this crystal tree made from wood and gems it works wonders on amnesia patients by helping them sleep peacefully and shoo away bad dreams and nightmares it can be placed in students room or bedside in bedroom product colour may slightly vary due to photographic lighting sources or your monitor settingsroyle katoch showpiece 24 cm crystal wooden multicolor price rs 699 crystals are a tool and can be like a storage battery for thought energy clearing has to do with the energy of the stone or crystal chakra crystals can be programmed with our thought energy and then act on our subtle chakra energy fields they also to help to create situations in our lives that will lead us in directions that allow positive growth and healing the information provided is based on individual experience and should not be treated as medical advice inadvertent use of it will not be our responsibilityspecifications of royle katoch showpiece 24 cm crystal wooden multicolor general brand royle katoch model number nk001 type fengshui shade multicolor material crystal wooden color multicolor dimensions weight 300 g height 24 cm width 75 cm depth 75 cm additional features wall mount no in the box sales package 1 tree showpiece pack of 1,Home Decor & Festive Needs
b0229d4466ac60c7ba53c7ce9fabad7c,Jaycoknit Mediterranean Sea's Lucky Wooden Handcrafted Ship Part II Showpiece  -  17 cm,key features of jaycoknit mediterranean seas lucky wooden handcrafted ship part ii showpiece 17 cm wooden height 17 cm width 3 cmjaycoknit mediterranean seas lucky wooden handcrafted ship part ii showpiece 17 cm wooden multicolor price rs 399 fabulous lucky ship for home fashion and vivid design perfect gift and souvenir it can be placed in your hallbedroomstudy roometc it is purely hand made with wood by the skilled craftsmen the model is not a kit and comes fully assembled specification material pine process hand category mediterranean production process grinding surface technology painted decoration pattern mediterranean pendulum hanging in the form decorations applicable scene home production method semimanualspecifications of jaycoknit mediterranean seas lucky wooden handcrafted ship part ii showpiece 17 cm wooden multicolor general brand jaycoknit model number gfssp09 type antique model name mediterranean seas lucky wooden handcrafted ship part ii material wooden color multicolor dimensions height 17 cm width 3 cm depth 17 cm in the box sales package 1 showpiece figurine pack of 1,Home Decor & Festive Needs
4b500e244f11a45f5171bd3665413044,Jacadi paris Baby Boy's Striped Casual Blue Shirt,key features of jacadi paris baby boys striped casual blue shirt cotton stripped dress shirtjacadi paris baby boys striped casual blue shirt price rs 3145 jacadis classic stripped shirt is crafted in soft cotton and shaped with a spread collar button placket button barrel cuffs and a gently rounded hem an embroidered logo detail sits on the left chestspecifications of jacadi paris baby boys striped casual blue shirt general details pattern striped ideal for baby boys occasion casual shirt details sleeve full sleeve number of contents in sales package pack of 1 brand fit regular fabric 100 cotton fit regular in the box 1 cotton stripped dress shirt additional details style code 20564159,Baby Care
fa2e5f01bbb642c49e4b2e19d2b39dcf,LOTTIE LONDON MAKE ME BLUSH,lottie london make me blush pack of 1 price rs 765 add a perfectly flushed pop of colour to cheeks with this precision blush brush super long loose bristles allow for the perfect amount of buildable colour ultra soft bristlesspecifications of lottie london make me blush pack of 1 brush and applicator traits brush type blush brush number of pieces per set 1 set content 1 blush brush,Beauty and Personal Care
967d91e162afb44a67c0281f71766e4d,FS Mini Klub Baby Girl's Bodysuit,key features of fs mini klub baby girls bodysuit fabric cotton brand color greenspecifications of fs mini klub baby girls bodysuit general details number of contents in sales package pack of 1 age group 0 1 month fabric cotton pattern printed ideal for baby girls neck round neck,Baby Care
74e5a3f6edb34d7e593a0d1854b0b886,Deep kitchen press Steel Grater and Slicer,specifications of deep kitchen press steel grater and slicer steel pack of 16 general brand deep model number 112 type grater and slicer material steel model name kitchen press slicer type na color steel in the box sales package 1 kitchen press 15 jali pack of 16 dimensions weight 600 g additional features dishwasher safe yes,Kitchen & Dining
c44a5dc5b5ebe5b3e0535b7c2b7921e4,dongli Striped Baby Boy's Polo Neck T-Shirt,specifications of dongli striped baby boys polo neck tshirt pack of 4 tshirt details sleeve half sleeve number of contents in sales package pack of 4 fabric cotton type polo neck fit regular general details pattern striped occasion casual ideal for baby boys additional details style code dlst2020whitetbluenavypurple fabric care wash with similar colors use detergent for colors,Baby Care
27b7851ae3dfc2ae8c1958cebe93bf0b,Fs Mini Klub Printed Baby Boy's Round Neck T-Shirt,specifications of fs mini klub printed baby boys round neck tshirt tshirt details sleeve short sleeve number of contents in sales package pack of 1 fabric 100 cotton type round neck fit regular general details pattern printed occasion casual ideal for baby boys additional details style code 88tbtts0673 or st fabric care wash with similar colors,Baby Care
